esp32_temperature_(°c),stm32_voltage_(v),stm32_temperature_(°c),ultrasonic_response_time_(s),servo_temperature_(°c),ultrasonic_voltage_(v),motor_driver_temperature_(°c),servo_voltage_(v),servo_vibration_(g),universal_voltage_(v),motor_driver_voltage_(v),servo_motor_voltage_(v),faulty_component,universal_motor_voltage_(v),ultrasonic_signal_loss,universal_current_(a),universal_motor_current_(a),stm32_current_(a),ultrasonic_temperature_(°c),timestamp,motor_driver_current_(a),servo_motor_current_(a),universal_noise_(db),servo_current_(a),esp32_voltage_(v),esp32_current_(a),stm_temperature_(°c),universal_temperature_(°c)
40.12338753163,3.3,56.651622517243645,0.0234106825132364,41.77585558723504,4.74867563232692,79.06748435010678,4.901109735199372,1.423481622423827,141.6713360999684,5.20450893875167,,None,,,0.9522541587038944,,0.0602727530144,29.155926488928664,2025-01-01 11:00:00,0.336343277076114,,65.41672436673234,0.9788754789179658,3.3,0.1385642115776669,,80.25078351184455
45.05319027451786,3.3,68.29713678782801,0.07899803543417,74.19785694533601,5.262651794602534,58.51430477103649,5.01388785789246,0.5798191705889421,191.30821758176612,11.136908450832614,,None,,,4.918972097149109,,0.4182772547327841,40.58048110358413,2025-01-01 12:00:00,1.002860945321571,,55.5726481124845,0.8821478110177073,3.3,0.1409182572690636,,98.67775512147912
40.02923649067539,3.3,63.41903462041002,0.0692650926814293,63.65721720929603,4.900648294075788,50.35847722445212,5.051778356249812,1.420558337399152,181.07869826357629,6.834531532346334,,None,,,4.699000536762286,,0.2650185936388755,36.877840464838464,2025-01-01 13:00:00,0.7976117291398603,,80.13184454566503,0.6891958316925175,3.3,0.1923772814906467,,92.68749814462664
41.40038502702207,3.3,39.49702271443287,0.0741114134842453,77.33905950796279,4.535951221213393,81.34291442141303,5.939865919093261,1.0750948565976588,110.7370427383391,10.416010817549344,,None,,,3.99858671229544,,0.0776991238218308,36.80350638528593,2025-01-01 14:00:00,1.446733729354648,,75.16265752652923,0.2092696081091015,3.3,0.284480834464778,,67.98045455282654
49.00396087578009,3.3,51.73113294126551,0.0523938120525991,67.12913055261654,5.003772121814069,81.6503999058439,5.500651975407911,0.2536848688131141,202.5570591507638,6.538852979297671,,None,,,4.929969778156704,,0.3227614287056424,32.5521499626768,2025-01-01 15:00:00,0.8608292045037469,,94.38637982070765,0.6150243746403499,3.3,0.2658709371217944,,54.9087786375334
57.88710240624944,3.3,47.502288204783,0.0655873143984042,51.4541948327189,4.836876268308567,43.20330270399998,4.959068060434068,1.1896139326301476,191.4613197819336,10.17275203549942,,None,,,2.507836917657432,,0.4729213193377827,41.37791737447557,2025-01-01 16:00:00,0.5141056113646731,,66.41952712198095,0.8006667051261833,3.3,0.2838431705141142,,41.89594558449754
42.27127679680967,3.3,58.50614711942036,0.0278124078885748,66.05052128618196,5.308394868980769,42.30551896254386,4.8104817770017245,0.7315368169611616,113.70222465529386,10.831461447975936,,None,,,4.159220905516807,,0.329846497019967,35.28698246575923,2025-01-01 17:00:00,1.1685455278796104,,99.72870689216808,0.7492474960850005,3.3,0.0782148953852178,,67.92644213651151
48.14298554683543,3.3,63.86601408486444,0.0754236559706397,64.39847620252158,5.271304276227284,70.84196927274677,5.821695901980855,0.3029075028109841,224.8996097878913,6.482922478013494,,None,,,0.9694280002575691,,0.3836576329481475,32.54594961180373,2025-01-01 18:00:00,0.3839214516557245,,90.47648457762088,0.7548765604707746,3.3,0.2595673323140779,,78.94977500499692
44.161489604373486,3.3,58.0719102203767,0.0101827817315962,77.61270081773762,4.785637410066246,66.19148485079842,5.986816977946624,1.4121955259651524,214.3020498185273,11.24991109102404,,None,,,2.984579094574845,,0.0971628686711244,25.07182358683832,2025-01-01 19:00:00,0.7437810196278192,,82.01495852839057,0.6724325198703592,3.3,0.2523126221120125,,55.94687415550206
41.3365438700947,3.3,56.14887067398626,0.0231743528495136,36.37163136649589,5.055552238503234,55.998419827941404,5.052905141063493,0.2010992250961192,161.02099473388023,8.064189567805464,,None,,,3.008014366646993,,0.2018996508589089,46.63617534705824,2025-01-01 20:00:00,1.078154296018203,,77.88989078634867,0.513243720575475,3.3,0.195751912570611,,64.80950420703185
45.31951318819785,3.3,59.64500893882962,0.0515739197424371,31.55106424901634,4.731639693108031,46.12796392902568,5.459542624318548,0.2850808188840033,144.15324625312763,8.094388051449123,,None,,,4.035008921388026,,0.4629817310201215,45.44021235952869,2025-01-01 21:00:00,1.4993468129310197,,57.39962371031407,0.7587201920161544,3.3,0.2896686872497245,,95.50090748581717
32.44893939181656,3.3,43.60038016537269,0.080354149355658,46.52459244162668,4.91096641599109,50.733130459638026,5.20202995866106,0.22686160329833,198.6492111131036,11.94294120784885,,None,,,1.11170467059724,,0.2900991063780989,39.18174476088616,2025-01-01 22:00:00,1.8833748039455749,,98.63915149032393,0.6418651980924903,3.3,0.2589797972488117,,78.74559073333748
31.64665644306497,3.3,61.07600867736031,0.0688800694335107,32.51242543180481,5.191318620486616,54.07138635411216,5.850491295141907,1.117061069091828,160.17739986501886,8.156447612894423,,None,,,2.3122268722606902,,0.3813711626187768,41.18408591899446,2025-01-01 23:00:00,0.6811063012576228,,64.95844347884042,0.6298555307518945,3.3,0.1545067673190985,,82.36949722948626
59.84856475623438,3.3,30.084628164496745,0.077519525329685,60.94431195688541,5.331557599084231,37.889302366611496,5.391126190154522,1.9375855121765684,120.1797997251794,6.465476155103003,,None,,,2.41804125961236,,0.2589782909798487,35.16633500009149,2025-01-02 00:00:00,0.4190176226007735,,94.0722289613616,0.2887737762568818,3.3,0.0738411028556195,,71.57899622111704
43.83439797867262,3.3,66.73021000507521,0.0201218869669381,74.62541489281543,5.092582025283993,50.95880452513164,5.350073257672397,0.3564552061840408,151.25687033346298,8.667134458332827,,None,,,2.3870879772745868,,0.2913909194568736,33.70218239526184,2025-01-02 01:00:00,1.80670176623368,,70.14982005000658,0.24098900541162,3.3,0.0689825011823684,,60.47677006826471
32.72655206536244,3.3,57.5459978835237,0.0869852996580505,49.89906075779823,4.625541460902503,47.29682121614125,4.897843901286184,1.5257291671074105,117.9093971403637,10.49145780157653,,None,,,1.42626667701854,,0.4024622235486801,45.371472149686426,2025-01-02 02:00:00,0.6448240279118784,,60.36820012223909,0.854057720649851,3.3,0.058800321259717,,78.0502703436158
48.07479773389248,3.3,40.82816800704694,0.0884055916882371,47.54747688514716,5.403986608263575,36.20228222325085,5.648642182722909,0.1748959140735637,239.67596404052537,11.915431208132867,,None,,,4.576153206381189,,0.2784899923566064,41.61096864305841,2025-01-02 03:00:00,1.6981969091202604,,98.25819655319016,0.1275815951958914,3.3,0.091841368058243,,87.62499754154526
58.7861136625596,3.3,40.39391267885146,0.0850482506824098,45.768388501129344,5.058145271001565,83.74919774986537,5.421374986697099,1.4623012542029008,137.5705730932644,5.310760708769367,,None,,,2.3315030565654933,,0.4560405818371929,43.10361098655011,2025-01-02 04:00:00,0.8607210218380599,,95.11112811055298,0.9422485344177192,3.3,0.1444287514260414,,53.98636202313936
36.2708032303677,3.3,33.43498139415837,0.0815260484050369,70.43230547374793,5.447276371042372,66.68143936627894,4.845655776776434,1.075267552410636,134.7089421848098,11.567343444689776,,None,,,2.4495295360374243,,0.1266841132052544,44.427186185573206,2025-01-02 05:00:00,1.694617146671791,,68.79918385706318,0.7430350517747564,3.3,0.2323382940517882,,72.27885037007056
33.95004806239911,3.3,49.05379954143373,0.0406388596693855,31.014986493355003,4.930356214395125,84.54096271082557,5.159093216015633,0.4273825525934449,135.894082191575,5.014131993972036,,None,,,4.556990449690312,,0.263547391083096,43.12841910102812,2025-01-02 06:00:00,1.8873966551241497,,91.0428704530686,0.8395492370785812,3.3,0.1692351673680277,,77.90566490958858
47.94496021848519,3.3,32.362187177328565,0.0140491585643645,70.95412633468614,5.460514104653918,50.45379525457979,5.352659081367616,1.9763354832208413,123.6916430825315,5.860813673431135,,None,,,1.9725467181313436,,0.3709350737679049,35.70824146616263,2025-01-02 07:00:00,1.9651513524365511,,79.15116894215805,0.5799602616532358,3.3,0.1885220878098005,,74.12995157850976
53.663778033940936,3.3,64.204799804467,0.0557483398547101,53.90712012680943,4.764489996763084,81.13486943789275,5.297299224354694,0.3556998237227866,148.71861318870504,10.393937653439076,,None,,,0.7811910999931246,,0.111062548639201,43.176869901931,2025-01-02 08:00:00,1.1338266193890891,,84.58801571067823,0.330052103950656,3.3,0.0816535351579133,,99.50011518803264
50.484917354570186,3.3,64.81219881997261,0.0461416242312518,40.75637614427254,5.012550632622296,77.00783189347425,5.173356368177671,1.991943549618682,219.6813047110337,11.171101477923475,,None,,,4.219073631178002,,0.4944027015106144,28.58557809463209,2025-01-02 09:00:00,1.7691738530872867,,96.13376177294973,0.5705786202675878,3.3,0.2141663600885539,,63.53439790190254
53.62885418744763,3.3,56.35906801284085,0.0918003761572294,56.3379174195274,5.146020838340565,41.846117207147294,5.263032550759991,0.8255161557061088,228.3410632738627,7.659798398493375,,None,,,4.974951491580909,,0.1958573114189331,45.23596624821095,2025-01-02 10:00:00,1.911709746142681,,65.37173003389012,0.5345016022350493,3.3,0.1929422375543437,,75.92304490710197
35.83716378484882,3.3,36.257522752097856,0.027291985746762,34.52930267609254,5.073849945168476,72.13513624015629,4.96473598120936,1.285410423097605,202.8498496810818,7.685443891707642,,None,,,1.2014602942855914,,0.0721836232517998,38.99471931189249,2025-01-02 11:00:00,0.224819746372644,,74.16862016340792,0.7476901796073276,3.3,0.2478533439554259,,98.60318525026908
44.43183055352398,3.3,32.77372339467345,0.0140315834339373,41.55507681583438,4.970616529227872,35.92811749555236,5.847348906662141,1.4195867296234193,224.33044679501,5.193817220465162,,None,,,2.5705032638350187,,0.1137176278000332,33.943141533873366,2025-01-02 12:00:00,1.2300635496414234,,59.645803164186674,0.6628449222009976,3.3,0.2489406228345025,,42.31262024958839
52.76378229950366,3.3,40.44008372729405,0.0341091305763209,74.7415716679074,5.247452095070457,65.08892028215912,4.937962436493399,0.1253232661142035,226.41454841590848,9.284611548059951,,None,,,1.1059505508971703,,0.2626951833932187,40.92189798576962,2025-01-02 13:00:00,0.8359143124698489,,76.86265963945596,0.1623826960799228,3.3,0.0919512508215974,,83.12019785276942
51.31368582694829,3.3,43.0775175408877,0.0549238777981798,74.75825533199131,4.506993059012608,71.85948560823527,5.460555958529414,1.7153220203397512,177.3179006495398,7.48680818966201,,None,,,3.1770325508627963,,0.1547702130792941,35.14358975630122,2025-01-02 14:00:00,0.3802175149319616,,69.46958548103672,0.1707142735517791,3.3,0.2957808615165214,,48.85493590778103
53.341220681953416,3.3,43.73125103056074,0.0564522427530317,45.86840052895009,5.3074834711476,69.52724995484402,4.874305787008584,1.941157416282041,125.86570641329776,8.613192267119665,,None,,,1.7053893856351876,,0.2252804509197987,37.50438419853826,2025-01-02 15:00:00,1.106063821775155,,54.20467036971132,0.4975802935464065,3.3,0.1844512281433596,,75.79801897559071
52.63431198640985,3.3,41.72329313806844,0.0916183316950699,34.939463107649296,5.2631328933228,79.37855663458168,5.672362762201232,1.0106977474942025,187.112311688582,6.042646465505783,,None,,,0.5847353929956951,,0.3908478177078741,36.895914635698446,2025-01-02 16:00:00,0.8935169677750958,,62.97624929374554,0.3959227662820608,3.3,0.1498234131478776,,40.05958451045671
32.78590645833646,3.3,32.182002817078946,0.0864115692604929,35.46457427342841,4.6275620103794,79.46946945646161,5.875634328008836,0.7039724910157784,220.5670217064041,11.886319743385886,,None,,,4.207461989302974,,0.1480229979639634,47.70593207358434,2025-01-02 17:00:00,1.2630236990541734,,80.04021900449362,0.2098850329596477,3.3,0.1757804709207695,,41.996834974123246
40.919740618479366,3.3,53.22071043229391,0.0890801361242287,41.187701965554055,5.357482455769454,49.1409888968243,5.306607217852446,1.3928101673735178,216.5315147731968,7.532766737889664,,None,,,3.087984062669013,,0.2568728258849457,38.70921294932498,2025-01-02 18:00:00,0.5598474432837108,,66.01320959786408,0.1666703644507637,3.3,0.2948147845894596,,49.04369524810334
36.79173844414975,3.3,63.85748134183873,0.0894365172112738,72.25577246826168,4.569434333439169,49.11979354467064,5.093966429861319,1.4390158264294053,160.90893846084168,11.2384857514676,,None,,,4.593378494973847,,0.3486708064242732,37.3648215367531,2025-01-02 19:00:00,0.5640330033509343,,53.42613454441148,0.167251094150761,3.3,0.0939112699891614,,62.55696988509193
59.150534806900566,3.3,65.05882005246528,0.0183635511742273,67.64239193546115,4.984803444162905,54.756360320804106,5.812056026719142,0.6411764543157282,239.746119198734,7.589202958566949,,None,,,2.9183016818219776,,0.1787388542937673,26.07809190966549,2025-01-02 20:00:00,1.270360919991237,,75.77714871329601,0.7718537786190136,3.3,0.1626524698688113,,43.8690218829627
59.33238198224314,3.3,57.33642165806863,0.0512760307989637,66.90523302994649,4.698959969261648,72.30058440015318,4.982262164763533,1.0491178483435388,162.77214147994147,11.475845232131151,,None,,,3.424904996680201,,0.4643475023954357,47.54119462313922,2025-01-02 21:00:00,0.3477042224128739,,53.99203621991231,0.272841144117834,3.3,0.2014267810716674,,76.72398091656345
44.958406114879736,3.3,52.28902564646724,0.0575310298799211,45.35536046081291,4.575415740184581,47.75956200122874,5.883232836138296,0.3969817205870439,121.793512956071,8.504005984808582,,None,,,4.542787900416449,,0.3188057609153485,36.42334841255797,2025-01-02 22:00:00,1.7057098965792377,,65.16242376457494,0.8784047793130035,3.3,0.1917552287375476,,54.564241969364105
43.71033287982108,3.3,56.82926338175157,0.03756051827251,52.255891311040784,4.772479598830906,88.42100388943642,5.182483588892033,0.1565229976596432,231.1948992422188,8.650157831038939,,None,,,0.7454987555860147,,0.3516011130269098,32.56514852891716,2025-01-02 23:00:00,1.2689114042953855,,70.84829004552975,0.6183250448055537,3.3,0.1645123964668596,,68.37661665602153
58.62470833410773,3.3,68.01519506962866,0.0559586403769202,56.288092033317085,4.964682080964702,39.61497530953419,5.348108636834951,1.2752861305001049,153.48363577727628,5.64881554486076,,None,,,2.0624369570723817,,0.1806980649463265,31.99094325643116,2025-01-03 00:00:00,1.1573093353045931,,75.8867903262778,0.6649217647306257,3.3,0.2877451677861909,,42.06570502287372
50.60852536446903,3.3,45.766798423065325,0.044690998085664,61.78163350050191,4.696086801726101,50.97916201653575,4.838765475725511,0.8808462454799908,117.83229702245998,5.079284163153231,,None,,,4.8928745958793645,,0.2519509921862637,35.90974541714593,2025-01-03 01:00:00,0.7111226634803887,,52.16572876923333,0.3714061642302622,3.3,0.2562111377609746,,46.41947349885093
31.447181866239877,3.3,30.56446317963472,0.0890140504387169,46.413830411890586,5.409748924233143,53.97871580048995,5.724900348317023,1.5948031447153816,156.30715275984042,10.235199193931638,,None,,,4.298430691229921,,0.0760690672130644,29.94180018558776,2025-01-03 02:00:00,0.896456282126203,,64.75029591742157,0.2440740279179733,3.3,0.2640282153691848,,57.58052121871966
49.10213272960179,3.3,37.47029324430245,0.0829381908640529,73.93695019225919,5.124119554278411,62.98235290900881,5.067009359034337,1.42490460154447,210.22882012697147,11.032339938017635,,None,,,4.218000542462876,,0.4027806672220647,25.2654918153394,2025-01-03 03:00:00,1.4786349538351249,,67.84073406050574,0.8665976194097073,3.3,0.2519800756118517,,91.40599851576604
53.70951491408228,3.3,56.60575442162836,0.0146282549484946,48.09989809051534,5.295458784593786,40.802228256019575,5.357442151039196,0.5144280621554226,140.08296365634936,11.324319176028984,,None,,,4.171054352164415,,0.4077028086303345,30.215545763139616,2025-01-03 04:00:00,1.781388159466784,,84.55022411153811,0.1697473611912493,3.3,0.0998526727203613,,90.70468817455682
45.27545228423928,3.3,51.62222718752889,0.0810922151966097,55.70480045369756,4.588352354268158,55.21828096675876,5.146294384278647,1.3220429611132605,180.2210843392551,10.026498344365685,,None,,,2.6037456318548093,,0.1282478264232266,38.26282052835957,2025-01-03 05:00:00,0.4059794005543364,,56.66376905310166,0.9085754892154828,3.3,0.140120680556029,,47.819852213661
30.60142835628811,3.3,67.64256671181741,0.0808179502909475,44.26567421933291,4.911068537070367,72.30765151836562,5.634340138579267,1.706215332244324,209.55086289553265,11.695995742852803,,None,,,4.935319948647752,,0.2600340235193751,43.516749637699135,2025-01-03 06:00:00,1.331097790349828,,70.413552720099,0.6563556047695862,3.3,0.2959625690567323,,69.47433547846514
40.3736646089075,3.3,67.86979196755433,0.0317668281736187,70.34211540496848,4.8495358764826815,40.5340998795716,5.392012251162977,0.920164718423679,114.43855802131736,10.753017511996282,,None,,,1.4395283475724217,,0.4838532800830675,44.076241416095016,2025-01-03 07:00:00,1.836959426518172,,64.95560782099943,0.48257350471972,3.3,0.0578236541369304,,46.98090328020459
53.21648376994386,3.3,60.05176171533149,0.0632943220944198,45.46065725796593,5.459622859952371,65.0973744419843,5.642593540970747,0.2159997996290176,146.90884288402324,5.054913732212312,,None,,,2.164024254349535,,0.2292535264366909,37.45483327263575,2025-01-03 08:00:00,1.7883695789207557,,55.87334851765523,0.7568796328453673,3.3,0.2028991374281128,,69.39332486106517
40.16547076671225,3.3,63.74554310806538,0.0276549047185608,69.13924327473053,5.380307060596241,81.4704362711735,4.940727153957306,0.5364597236881311,228.7896640502373,11.898522712099773,,None,,,1.632532945645376,,0.0621536211662712,45.52323336627521,2025-01-03 09:00:00,1.3687982100425442,,85.73720557041871,0.6750758918477523,3.3,0.2852004173717047,,91.16601073642732
37.4489660773249,3.3,67.53549558614934,0.0905426591024578,38.91637115596578,4.7929969512525545,81.10882942254082,5.486503197685496,1.5423279282355655,160.79830793241115,11.509547809994617,,None,,,0.608087704018262,,0.1480881552903264,43.44024735467467,2025-01-03 10:00:00,0.5788985753994781,,83.2127534255223,0.7626038197760463,3.3,0.2638685452561704,,83.99827235937627
57.8666779588703,3.3,43.079539372579205,0.0714165750204575,77.74169066181078,4.973966629803148,48.51021156041516,5.217977509839316,0.3730760138596246,224.6780578809159,6.524820185502056,,None,,,1.340439926535984,,0.4158033304870816,27.959870949111185,2025-01-03 11:00:00,1.0179216870536871,,73.60344962168624,0.4909301680641461,3.3,0.0861099630517831,,42.57527865124314
31.26089301331044,3.3,50.60476082572116,0.0333098283350087,70.80408984754382,5.323572987681208,85.98348155762245,5.479896259523552,1.4353762479273549,204.17991477380983,10.110746891301776,,None,,,3.812531067350596,,0.14730051276779,32.52154090657824,2025-01-03 12:00:00,0.5140047127293106,,84.55032472768494,0.795411295269581,3.3,0.2915596703842141,,98.30630242002432
41.96429969553516,3.3,46.774273081242335,0.0764933648639257,78.57998810156414,5.3666501183570094,44.55284339099721,5.135077701848853,1.0870743986662257,193.7729185880938,9.801660685121972,,None,,,3.793935358455863,,0.3809913837068129,29.43906159194254,2025-01-03 13:00:00,1.4250298105990538,,89.95858280094835,0.3293954547866959,3.3,0.2540680241823224,,41.95880183858923
31.1218688609234,3.3,33.29805909424692,0.023485211583781,45.880877220844994,4.846030381888172,60.95221412725597,5.4400938189948045,1.5893375588444512,160.71187819836985,6.73790207433255,,None,,,0.8638973976269364,,0.4547008370478733,40.9317701227682,2025-01-03 14:00:00,1.8431675994030603,,86.40304718098584,0.2444312254171332,3.3,0.1805788276422756,,83.08731179375603
35.60759553003025,3.3,46.78884593565585,0.0760539845824998,34.228228305283224,4.822823687190835,47.26658362972485,5.505627869788059,1.1654524654681435,167.00974579067437,11.614386716895208,,None,,,3.868569328641956,,0.1672512403319806,42.41534519859151,2025-01-03 15:00:00,1.5297563954520037,,99.62822935189884,0.4880011329364062,3.3,0.1777887353743813,,62.82573855118432
49.88900438393302,3.3,54.46317984764255,0.0737923854025839,66.27221288458227,5.153040727379711,70.4591192277842,5.819719800860464,0.401418519227981,119.64886046082714,10.45999302009908,,None,,,4.016556144743753,,0.0991060171163615,47.23688087214132,2025-01-03 16:00:00,0.6223191826348687,,71.56865076941097,0.5396482240452262,3.3,0.2071676960446765,,42.77004611986326
54.92534213266737,3.3,43.61825122495516,0.0440728654749726,68.36895836731065,4.88047546759918,52.98780161362762,5.202304695338452,0.9491672734548072,113.59508987138136,8.269155530630227,,None,,,4.624747770128008,,0.3233222870815693,49.36810501316113,2025-01-03 17:00:00,0.8068684865567826,,65.32227654912248,0.9671545956269192,3.3,0.2385082676053384,,65.59384923522833
41.73535505856969,3.3,39.553870582002,0.0875921099166741,70.04153193469664,5.026128173970839,76.48307225427357,5.869838300703071,1.935979565975863,204.4335505346436,5.33602086500961,,None,,,4.092054476924159,,0.4450313279781909,44.29426891582799,2025-01-03 18:00:00,1.3346911810889648,,75.59920398026168,0.7175386282343252,3.3,0.2779033697868024,,97.07238680062116
56.01396983441512,3.3,48.1221040476965,0.0118879985861696,33.5120754927934,4.761359623544286,74.75128599192632,5.1408847484103,1.867180015260166,122.62212456056746,5.322849730725657,,None,,,2.575871774188486,,0.3028742958694261,33.950672739702995,2025-01-03 19:00:00,1.3061115415309148,,99.38607291254266,0.3627247241845405,3.3,0.2398259590048999,,96.1402050943708
34.18983341871995,3.3,50.5018117131244,0.0465331845528744,77.45932725894251,4.598057933001067,74.3927483653781,5.814400085252975,1.5332906664707524,197.76020802647605,11.402551781481112,,None,,,3.5514493608246185,,0.2056252667467033,32.10464547047617,2025-01-03 20:00:00,1.3262248717377008,,97.43113457394504,0.3708870600914968,3.3,0.2000388584599398,,77.83637182829034
57.227871445030814,3.3,39.1578139256022,0.06483432990355,46.71334257513186,4.881036993158721,79.69659587177236,5.447376943426993,1.5703878362670909,196.18818537722456,6.949189318456623,,None,,,0.786047640958345,,0.3282855784022682,37.9840442514396,2025-01-03 21:00:00,1.9148738177086173,,57.04617065958649,0.4244177596183849,3.3,0.075083162928634,,99.40190473972731
31.948820977448182,3.3,56.89136400849941,0.061535826529841,55.0909219705685,5.186111728077589,71.08369234754576,4.83992638246876,0.6666724597114695,116.2998996557803,10.390037825799329,,None,,,4.267237278534958,,0.4422240439477318,34.58208056015986,2025-01-03 22:00:00,1.1560759014305944,,63.5218294079759,0.6984474698130708,3.3,0.2622444126954068,,83.96776727102687
43.98958512406029,3.3,59.49069570054909,0.0830805777021628,58.55247046346975,4.778804875793817,86.1806023953827,5.369826084211349,0.3813234861935973,224.14810533060515,9.33944992242782,,None,,,4.627110525525289,,0.3580777957751725,34.600197843527624,2025-01-03 23:00:00,1.4442404204199697,,76.30796352432809,0.5936538487599563,3.3,0.0622405552718343,,70.06462658161183
53.67634530576569,3.3,46.83248705172996,0.0996996040441063,43.53829940637184,4.881342647796129,76.6708667992036,5.371497145451592,1.490816824306515,192.26586281052204,6.827897853446285,,None,,,2.968753055052906,,0.149102722065608,46.6044650762791,2025-01-04 00:00:00,0.8666674115067567,,80.45558320719648,0.2210059159194164,3.3,0.2652893595964029,,42.37314977661731
36.03114285459824,3.3,35.83864699799305,0.0238241268122927,55.09179061611477,5.464310656418189,66.3612969983812,5.257277033692891,0.5901701360085294,133.87100272296962,10.204381476840696,,None,,,1.4849503648221407,,0.1992130884353195,33.89442537591956,2025-01-04 01:00:00,0.2946330244190197,,96.47071720370138,0.5622688637011911,3.3,0.2943334283968234,,59.86051905302017
40.34975844989218,3.3,52.58753527871606,0.0455963364210853,69.2589948731912,4.5267693422518605,88.93519675469071,5.237477543738204,1.928696434991727,206.29321355826943,6.73579219542542,,None,,,0.5215287081725786,,0.3289774682340027,46.63394378254333,2025-01-04 02:00:00,1.4834779599947374,,84.52292937047005,0.342524009145677,3.3,0.2476934973964115,,87.46529624991531
